MarketPriceKey,DateKey,AssetKey,ClosePrice
904,20250730,4,21.739999771118164
905,20250730,5,626.7999877929688
906,20250730,6,55.70500183105469
907,20250730,7,1732.5
908,20250730,8,103105.9453125
909,20250730,9,3332.29443359375
910,20250730,10,155.48777770996094
911,20250730,11,104.74500274658203
912,20250730,12,201.14999389648438
913,20250730,13,592.760009765625
914,20250731,1,9.722000122070312
915,20250731,2,50.4900016784668
916,20250731,3,83.02999877929688
917,20250731,4,21.84000015258789
918,20250731,5,613.0
919,20250731,6,55.97999954223633
920,20250731,7,1735.5
921,20250731,8,101349.0859375
922,20250731,9,3236.556396484375
923,20250731,10,150.96165466308594
924,20250731,11,104.98999786376953
925,20250731,12,199.4199981689453
926,20250731,13,595.8200073242188
927,20250801,1,9.440999984741211
928,20250801,2,49.17499923706055
929,20250801,3,80.0
930,20250801,4,20.770000457763672
931,20250801,5,595.2000122070312
932,20250801,6,56.29999923706055
933,20250801,7,1707.5
934,20250801,8,97744.2421875
935,20250801,9,3008.89013671875
936,20250801,10,140.4896240234375
937,20250801,11,101.82499694824219
938,20250801,12,194.1199951171875
939,20250801,13,576.0399780273438
940,20250802,8,97071.6328125
941,20250802,9,2926.7568359375
942,20250802,10,136.7157745361328
943,20250803,8,98567.796875
944,20250803,9,3018.17529296875
945,20250803,10,139.76422119140625
946,20250804,1,9.534000396728516
947,20250804,2,50.0
948,20250804,3,80.95999908447266
949,20250804,4,21.100000381469727
950,20250804,5,602.5
951,20250804,6,56.665000915527344
952,20250804,7,1765.0
953,20250804,8,99324.0703125
954,20250804,9,3210.035400390625
955,20250804,10,146.23944091796875
956,20250804,11,103.0199966430664
957,20250804,12,196.8800048828125
958,20250804,13,582.2000122070312
959,20250805,1,9.517000198364258
960,20250805,2,50.790000915527344
961,20250805,3,80.62000274658203
962,20250805,4,21.059999465942383
963,20250805,5,597.2999877929688
964,20250805,6,56.7599983215332
965,20250805,7,1769.0
966,20250805,8,98579.7421875
967,20250805,9,3119.4638671875
968,20250805,10,141.72401428222656
969,20250805,11,102.73999786376953
970,20250805,12,197.52000427246094
971,20250805,13,579.780029296875
972,20250806,1,9.539999961853027
973,20250806,2,51.0099983215332
974,20250806,3,80.91999816894531
975,20250806,4,21.1299991607666
976,20250806,5,592.7999877929688
977,20250806,6,56.314998626708984
978,20250806,7,1783.5
979,20250806,8,98625.6953125
980,20250806,9,3158.61572265625
981,20250806,10,144.19488525390625
982,20250806,11,103.04000091552734
983,20250806,12,198.24000549316406
984,20250806,13,581.3800048828125
985,20250807,1,9.562999725341797
986,20250807,2,50.189998626708984
987,20250807,3,81.58000183105469
988,20250807,4,21.31999969482422
989,20250807,5,610.5999755859375
990,20250807,6,56.564998626708984
991,20250807,7,1641.0
992,20250807,8,100626.8125
993,20250807,9,3352.31103515625
994,20250807,10,150.28941345214844
995,20250807,11,103.2300033569336
996,20250807,12,200.5
997,20250807,13,581.239990234375
998,20250808,1,9.600000381469727
999,20250808,2,49.78499984741211
1000,20250808,3,81.79000091552734
1001,20250808,4,21.155000686645508
1002,20250808,5,616.9000244140625
1003,20250808,6,56.51499938964844
1004,20250808,7,1620.5
1005,20250808,8,100188.9375
1006,20250808,9,3442.8564453125
1007,20250808,10,151.76895141601562
1008,20250808,11,103.55000305175781
1009,20250808,12,200.25
1010,20250808,13,583.1799926757812
1011,20250809,8,100004.609375
1012,20250809,9,3659.89892578125
1013,20250809,10,154.66961669921875
1014,20250810,8,102429.75
1015,20250810,9,3652.420166015625
1016,20250810,10,157.0297393798828
1017,20250811,1,9.652000427246094
1018,20250811,2,49.65999984741211
1019,20250811,3,82.58000183105469
1020,20250811,4,21.3799991607666
1021,20250811,5,626.7999877929688
1022,20250811,6,56.08000183105469
1023,20250811,7,1545.5
1024,20250811,8,102209.84375
1025,20250811,9,3638.7802734375
1026,20250811,10,150.62948608398438
1027,20250811,11,104.18499755859375
1028,20250811,12,199.47999572753906
1029,20250811,13,587.5800170898438
1030,20250812,1,9.657999992370605
1031,20250812,2,49.64500045776367
1032,20250812,3,82.37000274658203
1033,20250812,4,21.399999618530273
1034,20250812,5,633.0
1035,20250812,6,55.73500061035156
1036,20250812,7,1563.0
1037,20250812,8,102908.8671875
1038,20250812,9,3931.392822265625
1039,20250812,10,164.294677734375
1040,20250812,11,104.15499877929688
1041,20250812,12,199.1199951171875
1042,20250812,13,587.0
1043,20250813,1,9.668999671936035
1044,20250813,2,49.86000061035156
1045,20250813,3,82.44999694824219
1046,20250813,4,21.559999465942383
1047,20250813,5,640.0999755859375
1048,20250813,6,55.625
1049,20250813,7,1597.0
1050,20250813,8,105310.7890625
1051,20250813,9,4060.89404296875
1052,20250813,10,172.11729431152344
1053,20250813,11,104.30999755859375
1054,20250813,12,200.3000030517578
1055,20250813,13,587.6799926757812
1056,20250814,1,9.715999603271484
1057,20250814,2,50.38999938964844
1058,20250814,3,82.86000061035156
1059,20250814,4,21.524999618530273
1060,20250814,5,642.9000244140625
1061,20250814,6,55.724998474121094
1062,20250814,7,1641.0
1063,20250814,8,101591.2265625
1064,20250814,9,3903.814208984375
1065,20250814,10,165.30172729492188
1066,20250814,11,104.86000061035156
1067,20250814,12,202.0500030517578
1068,20250814,13,591.239990234375
1069,20250815,1,9.680999755859375
1070,20250815,2,49.720001220703125
1071,20250815,3,82.12000274658203
1072,20250815,4,21.514999389648438
1073,20250815,5,636.5
1074,20250815,6,55.435001373291016
1075,20250815,7,1621.0
1076,20250815,8,100299.046875
1077,20250815,9,3793.29541015625
1078,20250815,10,158.6876678466797
1079,20250815,11,104.55000305175781
1080,20250815,12,201.75
1081,20250815,13,588.280029296875
1082,20250816,8,100378.5
1083,20250816,9,3781.498291015625
1084,20250816,10,162.12705993652344
1085,20250817,8,100331.4609375
1086,20250817,9,3821.184814453125
1087,20250817,10,163.29795837402344
1088,20250818,1,9.708999633789062
1089,20250818,2,50.33000183105469
1090,20250818,3,82.16000366210938
1091,20250818,4,21.6299991607666
1092,20250818,5,638.5
1093,20250818,6,55.4900016784668
1094,20250818,7,1648.0
1095,20250818,8,99632.8828125
1096,20250818,9,3695.9892578125
1097,20250818,10,156.898193359375
1098,20250818,11,104.7300033569336
1099,20250818,12,201.4499969482422
1100,20250818,13,589.0599975585938
1101,20250819,1,9.694000244140625
1102,20250819,2,48.31999969482422
1103,20250819,3,81.66999816894531
1104,20250819,4,21.459999084472656
1105,20250819,5,642.0999755859375
1106,20250819,6,55.369998931884766
1107,20250819,7,1568.0
1108,20250819,8,96921.8671875
1109,20250819,9,3499.1015625
1110,20250819,10,151.2802734375
1111,20250819,11,104.7300033569336
1112,20250819,12,202.3000030517578
1113,20250819,13,588.260009765625
1114,20250820,1,9.644000053405762
1115,20250820,2,47.80500030517578
1116,20250820,3,80.58000183105469
1117,20250820,4,21.014999389648438
1118,20250820,5,637.4000244140625
1119,20250820,6,55.654998779296875
1120,20250820,7,1557.5
1121,20250820,8,98083.15625
1122,20250820,9,3720.344970703125
1123,20250820,10,161.0072021484375
1124,20250820,11,104.125
1125,20250820,12,201.14999389648438
1126,20250820,13,584.260009765625
1127,20250821,1,9.685999870300293
1128,20250821,2,48.834999084472656
1129,20250821,3,81.0199966430664
1130,20250821,4,21.290000915527344
1131,20250821,5,635.0
1132,20250821,6,55.89500045776367
1133,20250821,7,1608.5
1134,20250821,8,96810.3203125
1135,20250821,9,3636.842529296875
1136,20250821,10,155.24974060058594
1137,20250821,11,104.56999969482422
1138,20250821,12,201.3000030517578
1139,20250821,13,587.0599975585938
1140,20250822,1,9.746999740600586
1141,20250822,2,49.56999969482422
1142,20250822,3,81.56999969482422
1143,20250822,4,21.725000381469727
1144,20250822,5,646.7999877929688
1145,20250822,6,55.95000076293945
1146,20250822,7,1622.5
1147,20250822,8,99683.6640625
1148,20250822,9,4120.72998046875
1149,20250822,10,171.13522338867188
1150,20250822,11,105.12999725341797
1151,20250822,12,201.89999389648438
1152,20250822,13,590.2999877929688
1153,20250823,8,98425.4921875
1154,20250823,9,4074.46826171875
1155,20250823,10,173.9778289794922
1156,20250824,8,96903.6015625
1157,20250824,9,4082.244140625
1158,20250824,10,175.8162384033203
1159,20250825,1,9.751999855041504
1160,20250825,2,49.540000915527344
1161,20250825,3,81.66000366210938
1162,20250825,4,21.709999084472656
1163,20250825,5,646.2999877929688
1164,20250825,6,56.095001220703125
1165,20250825,7,1650.0
1166,20250825,8,94814.640625
1167,20250825,9,3765.046142578125
1168,20250825,10,161.24261474609375
1169,20250825,11,105.04000091552734
1170,20250825,12,200.9499969482422
1171,20250825,13,590.780029296875
1172,20250826,1,9.711000442504883
1173,20250826,2,49.935001373291016
1174,20250826,3,81.5999984741211
1175,20250826,4,21.7450008392334
1176,20250826,5,650.5999755859375
1177,20250826,6,56.380001068115234
1178,20250826,7,1635.5
1179,20250826,8,96073.6953125
1180,20250826,9,3953.2158203125
1181,20250826,10,168.3441925048828
1182,20250826,11,104.80500030517578
1183,20250826,12,200.25
1184,20250826,13,589.9400024414062
1185,20250827,1,9.779000282287598
1186,20250827,2,50.20000076293945
1187,20250827,3,82.19999694824219
1188,20250827,4,21.989999771118164
1189,20250827,5,659.7999877929688
1190,20250827,6,56.66999816894531
1191,20250827,7,1635.5
1192,20250827,8,95489.2578125
1193,20250827,9,3866.369873046875
1194,20250827,10,174.21905517578125
1195,20250827,11,105.67500305175781
1196,20250827,12,199.27999877929688
1197,20250827,13,595.97998046875
1198,20250828,1,9.74899959564209
1199,20250828,2,49.91999816894531
1200,20250828,3,82.2300033569336
1201,20250828,4,22.399999618530273
1202,20250828,5,654.7000122070312
1203,20250828,6,56.720001220703125
1204,20250828,7,1637.5
1205,20250828,8,96367.7265625
1206,20250828,9,3859.320556640625
1207,20250828,10,183.58718872070312
1208,20250828,11,105.34500122070312
1209,20250828,12,199.1199951171875
1210,20250828,13,593.4199829101562
1211,20250829,1,9.687000274658203
1212,20250829,2,49.48500061035156
1213,20250829,3,81.12999725341797
1214,20250829,4,22.290000915527344
1215,20250829,5,636.9000244140625
1216,20250829,6,57.19499969482422
1217,20250829,7,1689.5
1218,20250829,8,92773.765625
1219,20250829,9,3731.248779296875
1220,20250829,10,175.6192626953125
1221,20250829,11,104.58499908447266
1222,20250829,12,198.1199951171875
1223,20250829,13,589.2000122070312
1224,20250830,8,93101.84375
1225,20250830,9,3742.753173828125
1226,20250830,10,173.5776824951172
1227,20250831,8,92587.1953125
1228,20250831,9,3755.283935546875
1229,20250831,10,171.8214874267578
1230,20250901,1,9.687000274658203
1231,20250901,2,49.95000076293945
1232,20250901,3,81.27999877929688
1233,20250901,4,22.354999542236328
1234,20250901,5,638.7999877929688
1235,20250901,6,57.71500015258789
1236,20250901,7,1748.5
1237,20250901,8,93255.9765625
1238,20250901,9,3682.819091796875
1239,20250901,10,168.2510986328125
1240,20250901,11,104.8499984741211
1241,20250901,12,199.17999267578125
1242,20250901,13,590.6400146484375
1243,20250902,1,9.602999687194824
1244,20250902,2,49.814998626708984
1245,20250902,3,80.0999984741211
1246,20250902,4,21.780000686645508
1247,20250902,5,616.9000244140625
1248,20250902,6,58.53499984741211
1249,20250902,7,1749.0
1250,20250902,8,95591.6953125
1251,20250902,9,3718.227294921875
1252,20250902,10,180.07723999023438
1253,20250902,11,103.63500213623047
1254,20250902,12,194.5399932861328
1255,20250902,13,583.6599731445312
1256,20250903,1,9.670000076293945
1257,20250903,2,50.0099983215332
1258,20250903,3,81.20999908447266
1259,20250903,4,22.010000228881836
1260,20250903,5,626.2000122070312
1261,20250903,6,59.29499816894531
1262,20250903,7,1754.0
1263,20250903,8,95807.90625
1264,20250903,9,3816.417724609375
1265,20250903,10,180.724853515625
1266,20250903,11,104.38999938964844
1267,20250903,12,195.3800048828125
1268,20250903,13,588.7000122070312
1269,20250904,1,9.743000030517578
1270,20250904,2,49.2599983215332
1271,20250904,3,81.81999969482422
1272,20250904,4,22.145000457763672
1273,20250904,5,647.0999755859375
1274,20250904,6,59.150001525878906
1275,20250904,7,1725.0
1276,20250904,8,94986.453125
1277,20250904,9,3687.763671875
1278,20250904,10,173.7703094482422
1279,20250904,11,105.25
1280,20250904,12,196.89999389648438
1281,20250904,13,593.8400268554688
1282,20250905,1,9.680000305175781
1283,20250905,2,48.83000183105469
1284,20250905,3,81.48999786376953
1285,20250905,4,22.280000686645508
1286,20250905,5,659.9000244140625
1287,20250905,6,59.345001220703125
1288,20250905,7,1744.5
1289,20250905,8,94398.2421875
1290,20250905,9,3674.365478515625
1291,20250905,10,173.60804748535156
1292,20250905,11,104.55000305175781
1293,20250905,12,195.55999755859375
1294,20250905,13,588.719970703125
1295,20250906,8,94076.4453125
1296,20250906,9,3648.052734375
1297,20250906,10,170.9096221923828
1298,20250907,8,94914.9140625
1299,20250907,9,3675.90576171875
1300,20250907,10,176.28253173828125
1301,20250908,1,9.746000289916992
1302,20250908,2,49.560001373291016
1303,20250908,3,82.30999755859375
1304,20250908,4,22.69499969482422
1305,20250908,5,676.5999755859375
1306,20250908,6,60.119998931884766
1307,20250908,7,1791.0
1308,20250908,8,95230.4609375
1309,20250908,9,3660.6982421875
1310,20250908,10,182.0006103515625
1311,20250908,11,105.19499969482422
1312,20250908,12,197.22000122070312
1313,20250908,13,591.739990234375
1314,20250909,1,9.756999969482422
1315,20250909,2,49.25
1316,20250909,3,82.12999725341797
1317,20250909,4,23.024999618530273
1318,20250909,5,683.0
1319,20250909,6,60.26499938964844
1320,20250909,7,1779.0
1321,20250909,8,95307.3125
1322,20250909,9,3682.248291015625
1323,20250909,10,185.6494140625
1324,20250909,11,105.2300033569336
1325,20250909,12,196.44000244140625
1326,20250909,13,592.1199951171875
1327,20250910,1,9.812999725341797
1328,20250910,2,50.33000183105469
1329,20250910,3,82.70999908447266
1330,20250910,4,23.274999618530273
1331,20250910,5,680.2999877929688
1332,20250910,6,60.404998779296875
1333,20250910,7,1837.5
1334,20250910,8,97376.90625
1335,20250910,9,3716.423583984375
1336,20250910,10,191.40084838867188
1337,20250910,11,105.80000305175781
1338,20250910,12,195.8000030517578
1339,20250910,13,595.5999755859375
1340,20250911,1,9.878999710083008
1341,20250911,2,51.650001525878906
1342,20250911,3,82.97000122070312
1343,20250911,4,23.44499969482422
1344,20250911,5,686.5
1345,20250911,6,60.1349983215332
1346,20250911,7,1880.5
1347,20250911,8,98450.078125
1348,20250911,9,3802.425048828125
1349,20250911,10,194.97483825683594
1350,20250911,11,106.43499755859375
1351,20250911,12,196.39999389648438
1352,20250911,13,599.4600219726562
1353,20250912,1,9.883000373840332
1354,20250912,2,51.83000183105469
1355,20250912,3,83.3499984741211
1356,20250912,4,23.385000228881836
1357,20250912,5,689.9000244140625
1358,20250912,6,60.41999816894531
1359,20250912,7,1896.5
1360,20250912,8,98930.15625
1361,20250912,9,4017.861328125
1362,20250912,10,206.4666290283203
1363,20250912,11,106.49500274658203
1364,20250912,12,196.3000030517578
1365,20250912,13,600.5399780273438
1366,20250913,8,98815.8046875
1367,20250913,9,3978.3349609375
1368,20250913,10,206.74606323242188
1369,20250914,8,98423.8046875
1370,20250914,9,3931.230712890625
1371,20250914,10,205.15626525878906
1372,20250915,1,9.895999908447266
1373,20250915,2,52.119998931884766
1374,20250915,3,83.56999969482422
1375,20250915,4,23.56999969482422
1376,20250915,5,729.5999755859375
1377,20250915,6,60.505001068115234
1378,20250915,7,1950.0
1379,20250915,8,98143.1484375
1380,20250915,9,3848.3857421875
1381,20250915,10,199.23439025878906
1382,20250915,11,106.63500213623047
1383,20250915,12,196.77999877929688
1384,20250915,13,600.7000122070312
1385,20250916,1,9.821999549865723
1386,20250916,2,51.81999969482422
1387,20250916,3,83.13999938964844
1388,20250916,4,23.375
1389,20250916,5,733.5999755859375
1390,20250916,6,60.369998931884766
1391,20250916,7,1901.0
1392,20250916,8,98425.546875
1393,20250916,9,3793.68115234375
1394,20250916,10,199.6336212158203
1395,20250916,11,105.73999786376953
1396,20250916,12,193.3000030517578
1397,20250916,13,596.0999755859375
1398,20250917,1,9.826000213623047
1399,20250917,2,51.54999923706055
1400,20250917,3,82.7699966430664
1401,20250917,4,23.524999618530273
1402,20250917,5,736.7999877929688
1403,20250917,6,60.41999816894531
1404,20250917,7,1888.5
1405,20250917,8,98488.796875
1406,20250917,9,3883.73486328125
1407,20250917,10,207.05783081054688
1408,20250917,11,105.66999816894531
1409,20250917,12,193.5800018310547
1410,20250917,13,595.219970703125
1411,20250918,1,9.928000450134277
1412,20250918,2,52.209999084472656
1413,20250918,3,84.48999786376953
1414,20250918,4,24.219999313354492
1415,20250918,5,794.4000244140625
1416,20250918,6,59.97999954223633
1417,20250918,7,1919.5
1418,20250918,8,99360.34375
1419,20250918,9,3893.348388671875
1420,20250918,10,210.05548095703125
1421,20250918,11,106.86000061035156
1422,20250918,12,196.24000549316406
1423,20250918,13,602.9600219726562
1424,20250919,1,9.951000213623047
1425,20250919,2,52.66999816894531
1426,20250919,3,84.58000183105469
1427,20250919,4,24.125
1428,20250919,5,793.2999877929688
1429,20250919,6,60.720001220703125
1430,20250919,7,1928.0
1431,20250919,8,98495.765625
1432,20250919,9,3806.4716796875
1433,20250919,10,203.10020446777344
1434,20250919,11,106.96499633789062
1435,20250919,12,195.82000732421875
1436,20250919,13,603.9600219726562
1437,20250920,8,98503.5703125
1438,20250920,9,3815.3447265625
1439,20250920,10,203.94326782226562
1440,20250921,8,98247.9453125
1441,20250921,9,3792.808349609375
1442,20250921,10,201.5769500732422
1443,20250922,1,9.95199966430664
1444,20250922,2,52.939998626708984
1445,20250922,3,84.97000122070312
1446,20250922,4,24.354999542236328
1447,20250922,5,811.0
1448,20250922,6,61.56999969482422
1449,20250922,7,1940.0
1450,20250922,8,95545.453125
1451,20250922,9,3561.6064453125
1452,20250922,10,186.8533172607422
1453,20250922,11,107.18000030517578
1454,20250922,12,194.86000061035156
1455,20250922,13,605.780029296875
1456,20250923,1,9.979000091552734
1457,20250923,2,52.95000076293945
1458,20250923,3,85.05000305175781
1459,20250923,4,24.469999313354492
1460,20250923,5,820.9000244140625
1461,20250923,6,62.26499938964844
1462,20250923,7,1912.0
1463,20250923,8,94801.1171875
1464,20250923,9,3525.38671875
1465,20250923,10,180.87515258789062
1466,20250923,11,107.29499816894531
1467,20250923,12,195.75999450683594
1468,20250923,13,606.239990234375
1469,20250924,1,9.963000297546387
1470,20250924,2,54.08000183105469
1471,20250924,3,84.81999969482422
1472,20250924,4,24.325000762939453
1473,20250924,5,808.2999877929688
1474,20250924,6,61.97999954223633
1475,20250924,7,1978.5
1476,20250924,8,96514.0625
1477,20250924,9,3537.218994140625
1478,20250924,10,180.33798217773438
1479,20250924,11,107.1050033569336
1480,20250924,12,196.0800018310547
1481,20250924,13,605.2999877929688
1482,20250925,1,9.949000358581543
1483,20250925,2,53.75
1484,20250925,3,84.86000061035156
1485,20250925,4,24.09000015258789
1486,20250925,5,811.5
1487,20250925,6,62.125
1488,20250925,7,1978.5
1489,20250925,8,93510.203125
1490,20250925,9,3317.11181640625
1491,20250925,10,164.96726989746094
1492,20250925,11,106.95500183105469
1493,20250925,12,194.97999572753906
1494,20250925,13,605.1599731445312
1495,20250926,1,9.946000099182129
1496,20250926,2,54.040000915527344
1497,20250926,3,84.62000274658203
1498,20250926,4,23.864999771118164
1499,20250926,5,812.5999755859375
1500,20250926,6,62.724998474121094
1501,20250926,7,1960.5
1502,20250926,8,93735.5703125
1503,20250926,9,3448.149658203125
1504,20250926,10,175.4474639892578
1505,20250926,11,107.06500244140625
1506,20250926,12,196.66000366210938
1507,20250926,13,605.0800170898438
1508,20250927,8,93729.25
1509,20250927,9,3434.16455078125
1510,20250927,10,173.97315979003906
1511,20250928,8,95791.078125
1512,20250928,9,3538.2373046875
1513,20250928,10,180.0421142578125
1514,20250929,1,9.970999717712402
1515,20250929,2,54.86000061035156
1516,20250929,3,85.18000030517578
1517,20250929,4,24.15999984741211
1518,20250929,5,826.0
1519,20250929,6,63.369998931884766
1520,20250929,7,1988.5
1521,20250929,8,97522.2109375
1522,20250929,9,3595.1318359375
1523,20250929,10,181.62034606933594
1524,20250929,11,107.34500122070312
1525,20250929,12,196.67999267578125
1526,20250929,13,606.5599975585938
1527,20250930,1,9.973999977111816
1528,20250930,2,55.34000015258789
1529,20250930,3,84.94000244140625
1530,20250930,4,23.989999771118164
1531,20250930,5,827.7000122070312
1532,20250930,6,63.505001068115234
1533,20250930,7,1984.5
1534,20250930,8,97197.2265625
1535,20250930,9,3533.135498046875
1536,20250930,10,177.8883819580078
1537,20250930,11,107.19499969482422
1538,20250930,12,197.55999755859375
1539,20250930,13,605.760009765625
1540,20251001,1,10.071999549865723
1541,20251001,2,55.7400016784668
1542,20251001,3,85.47000122070312
1543,20251001,4,24.344999313354492
1544,20251001,5,840.0999755859375
1545,20251001,6,63.97999954223633
1546,20251001,7,1951.0
1547,20251001,8,101124.6015625
1548,20251001,9,3708.45751953125
1549,20251001,10,188.9345703125
1550,20251001,11,108.03500366210938
1551,20251001,12,199.83999633789062
1552,20251001,13,609.9199829101562
1553,20251002,1,10.065999984741211
1554,20251002,2,56.43000030517578
1555,20251002,3,86.08999633789062
1556,20251002,4,24.899999618530273
1557,20251002,5,877.5999755859375
1558,20251002,6,63.599998474121094
1559,20251002,7,1986.0
1560,20251002,8,102929.6484375
1561,20251002,9,3827.77294921875
1562,20251002,10,200.3105926513672
1563,20251002,11,108.41999816894531
1564,20251002,12,202.3000030517578
1565,20251002,13,612.3599853515625
1566,20251003,1,10.119999885559082
1567,20251003,2,56.72999954223633
1568,20251003,3,86.1500015258789
1569,20251003,4,25.125
1570,20251003,5,879.7000122070312
1571,20251003,6,64.29000091552734
1572,20251003,7,1962.5
1573,20251003,8,104123.03125
1574,20251003,9,3844.895263671875
1575,20251003,10,198.42611694335938
1576,20251003,11,108.87000274658203
1577,20251003,12,201.89999389648438
1578,20251003,13,613.9199829101562
1579,20251004,8,104302.7890625
1580,20251004,9,3824.661376953125
1581,20251004,10,194.25189208984375
1582,20251005,8,105457.53125
1583,20251005,9,3855.331298828125
1584,20251005,10,195.1829071044922
1585,20251006,1,10.154000282287598
1586,20251006,2,56.779998779296875
1587,20251006,3,86.52999877929688
1588,20251006,4,25.5049991607666
1589,20251006,5,897.0999755859375
1590,20251006,6,65.53500366210938
1591,20251006,7,1889.0
1592,20251006,8,106538.1640625
1593,20251006,9,4003.338134765625
1594,20251006,10,198.56776428222656
1595,20251006,11,109.23999786376953
1596,20251006,12,201.9499969482422
1597,20251006,13,615.280029296875
1598,20251007,1,10.137999534606934
1599,20251007,2,56.58000183105469
1600,20251007,3,86.41000366210938
1601,20251007,4,24.969999313354492
1602,20251007,5,874.2999877929688
1603,20251007,6,66.27999877929688
1604,20251007,7,1884.5
1605,20251007,8,104223.8671875
1606,20251007,9,3819.76904296875
1607,20251007,10,189.20790100097656
1608,20251007,11,109.0199966430664
1609,20251007,12,202.0500030517578
1610,20251007,13,614.9400024414062
1611,20251008,1,10.229999542236328
1612,20251008,2,57.310001373291016
1613,20251008,3,87.43000030517578
1614,20251008,4,25.56999969482422
1615,20251008,5,853.0
1616,20251008,6,67.63999938964844
1617,20251008,7,1933.5
1618,20251008,8,106073.8359375
1619,20251008,9,3893.36083984375
1620,20251008,10,197.00596618652344
1621,20251008,11,110.01000213623047
1622,20251008,12,203.85000610351562
1623,20251008,13,621.1599731445312
1624,20251009,1,10.255999565124512
1625,20251009,2,57.08000183105469
1626,20251009,3,87.83999633789062
1627,20251009,4,25.729999542236328
1628,20251009,5,850.2000122070312
1629,20251009,6,67.38999938964844
1630,20251009,7,1904.0
1631,20251009,8,105232.609375
1632,20251009,9,3777.77587890625
1633,20251009,10,191.0797119140625
1634,20251009,11,110.0999984741211
1635,20251009,12,203.9499969482422
1636,20251009,13,622.4600219726562
1637,20251010,1,10.041999816894531
1638,20251010,2,54.650001525878906
1639,20251010,3,85.73999786376953
1640,20251010,4,24.799999237060547
1641,20251010,5,816.0999755859375
1642,20251010,6,67.0999984741211
1643,20251010,7,1882.0
1644,20251010,8,97430.8125
1645,20251010,9,3307.243408203125
1646,20251010,10,162.36167907714844
1647,20251010,11,107.91999816894531
1648,20251010,12,200.8000030517578
1649,20251010,13,609.5599975585938
1650,20251011,8,95351.3984375
1651,20251011,9,3227.4423828125
1652,20251011,10,153.2175750732422
1653,20251012,8,99273.2265625
1654,20251012,9,3589.62451171875
1655,20251012,10,170.2470245361328
1656,20251013,1,10.118000030517578
1657,20251013,2,54.5
1658,20251013,3,86.61000061035156
1659,20251013,4,25.225000381469727
1660,20251013,5,844.2000122070312
1661,20251013,6,68.74500274658203
1662,20251013,7,1879.5
1663,20251013,8,99666.25
1664,20251013,9,3670.73779296875
1665,20251013,10,180.15957641601562
1666,20251013,11,108.74500274658203
1667,20251013,12,202.0500030517578
1668,20251013,13,614.6199951171875
1669,20251014,1,10.064000129699707
1670,20251014,2,53.9900016784668
1671,20251014,3,86.0
1672,20251014,4,24.829999923706055
1673,20251014,5,846.2999877929688
1674,20251014,6,69.36499786376953
1675,20251014,7,1838.5
1676,20251014,8,97488.265625
1677,20251014,9,3555.375
1678,20251014,10,174.4849853515625
1679,20251014,11,108.30999755859375
1680,20251014,12,200.85000610351562
1681,20251014,13,611.4600219726562
1682,20251015,1,10.140000343322754
1683,20251015,2,53.27000045776367
1684,20251015,3,86.51000213623047
1685,20251015,4,24.959999084472656
1686,20251015,5,872.4000244140625
1687,20251015,6,69.87000274658203
1688,20251015,7,1745.0
1689,20251015,8,95126.515625
1690,20251015,9,3423.923828125
1691,20251015,10,166.60133361816406
1692,20251015,11,108.88999938964844
1693,20251015,12,200.25
1694,20251015,13,614.5
1695,20251016,1,10.118000030517578
1696,20251016,2,53.15999984741211
1697,20251016,3,86.5199966430664
1698,20251016,4,24.885000228881836
1699,20251016,5,877.2000122070312
1700,20251016,6,71.04499816894531
1701,20251016,7,1774.5
1702,20251016,8,92473.421875
1703,20251016,9,3329.092041015625
1704,20251016,10,157.8652801513672
1705,20251016,11,108.80000305175781
1706,20251016,12,201.10000610351562
1707,20251016,13,612.4000244140625
1708,20251017,1,10.015999794006348
1709,20251017,2,51.13999938964844
1710,20251017,3,85.29000091552734
1711,20251017,4,24.149999618530273
1712,20251017,5,874.7000122070312
1713,20251017,6,70.83000183105469
1714,20251017,7,1661.5
1715,20251017,8,91306.34375
1716,20251017,9,3286.787109375
1717,20251017,10,156.1123046875
1718,20251017,11,107.6050033569336
1719,20251017,12,197.36000061035156
1720,20251017,13,605.8400268554688
1721,20251018,8,91960.4609375
1722,20251018,9,3337.34912109375
1723,20251018,10,160.98512268066406
1724,20251019,8,93212.5703125
1725,20251019,9,3417.96875
1726,20251019,10,161.09030151367188
1727,20251020,1,10.192000389099121
1728,20251020,2,53.130001068115234
1729,20251020,3,87.51000213623047
1730,20251020,4,24.924999237060547
1731,20251020,5,898.7999877929688
1732,20251020,6,72.38999938964844
1733,20251020,7,1759.5
1734,20251020,8,94974.1015625
1735,20251020,9,3418.688720703125
1736,20251020,10,162.9584503173828
1737,20251020,11,109.5
1738,20251020,12,201.0500030517578
1739,20251020,13,617.4000244140625
1740,20251021,1,10.22599983215332
1741,20251021,2,53.91999816894531
1742,20251021,3,87.79000091552734
1743,20251021,4,25.094999313354492
1744,20251021,5,888.9000244140625
1745,20251021,6,69.0199966430664
1746,20251021,7,1780.5
1747,20251021,8,93515.5390625
1748,20251021,9,3342.0732421875
1749,20251021,10,160.05880737304688
1750,20251021,11,109.95500183105469
1751,20251021,12,201.60000610351562
1752,20251021,13,620.8800048828125
1753,20251022,1,10.170000076293945
1754,20251022,2,53.709999084472656
1755,20251022,3,86.8499984741211
1756,20251022,4,24.389999389648438
1757,20251022,5,870.0
1758,20251022,6,67.44499969482422
